group1,group2,meandiff,lower,upper,p_adj,reject,cohens_d,sphericity,gg_epsilon,df_resid_used,split_type,target,n_cycles
LogP,MLP_CLOOME_arch,-0.036385918745544976,-0.04254986572758454,-0.030221971763505412,0.001,True,-3.0825758458108363,True,0.6592339224747087,144.0,chemical,is_active,25
LogP,MorganFP,-0.04825615051316279,-0.05442009749520235,-0.04209220353112322,0.001,True,-4.329877894219576,True,0.6592339224747087,144.0,chemical,is_active,25
LogP,Morphology,-0.23325977263189746,-0.23942371961393702,-0.2270958256498579,0.001,True,-25.517333985692687,True,0.6592339224747087,144.0,chemical,is_active,25
LogP,PhysChem,-0.08807610206152772,-0.09424004904356728,-0.08191215507948815,0.001,True,-8.539624691391724,True,0.6592339224747087,144.0,chemical,is_active,25
MLP_CLOOME_arch,MorganFP,-0.011870231767617812,-0.018034178749657376,-0.005706284785578246,0.001,True,-1.124906212508576,True,0.6592339224747087,144.0,chemical,is_active,25
MLP_CLOOME_arch,Morphology,-0.19687385388635248,-0.20303780086839204,-0.19070990690431291,0.001,True,-23.41387704151091,True,0.6592339224747087,144.0,chemical,is_active,25
MLP_CLOOME_arch,PhysChem,-0.05169018331598274,-0.057854130298022305,-0.045526236333943176,0.001,True,-5.345261654145716,True,0.6592339224747087,144.0,chemical,is_active,25
MorganFP,Morphology,-0.18500362211873467,-0.19116756910077423,-0.1788396751366951,0.001,True,-24.814785369579468,True,0.6592339224747087,144.0,chemical,is_active,25
MorganFP,PhysChem,-0.03981995154836493,-0.04598389853040449,-0.033656004566325365,0.001,True,-4.4973375914897575,True,0.6592339224747087,144.0,chemical,is_active,25
Morphology,PhysChem,0.14518367057036974,0.13901972358833017,0.1513476175524093,0.001,True,23.63033745395572,True,0.6592339224747087,144.0,chemical,is_active,25
CLOOME,CellCLIP,-0.06409286867094144,-0.07188899962085198,-0.0562967377210309,0.001,True,-5.66948903633252,False,0.6038833654971516,86.95920463158983,chemical,is_active_and_toxic,25
CLOOME,LogP,-0.0005926507282083548,-0.008388781678118892,0.007203480221702182,0.9,False,-0.03886576577392031,False,0.6038833654971516,86.95920463158983,chemical,is_active_and_toxic,25
CLOOME,MLP_CLOOME_arch,-0.09545277095145199,-0.10324890190136253,-0.08765664000154146,0.001,True,-7.856917100559931,False,0.6038833654971516,86.95920463158983,chemical,is_active_and_toxic,25
CLOOME,MorganFP,-0.09621501404202903,-0.10401114499193957,-0.0884188830921185,0.001,True,-8.292638264779994,False,0.6038833654971516,86.95920463158983,chemical,is_active_and_toxic,25
CLOOME,Morphology,-0.3633578153713426,-0.37115394632125315,-0.35556168442143204,0.001,True,-36.215363652032195,False,0.6038833654971516,86.95920463158983,chemical,is_active_and_toxic,25
CLOOME,PhysChem,-0.12178998905586447,-0.129586120005775,-0.11399385810595393,0.001,True,-9.87314721619247,False,0.6038833654971516,86.95920463158983,chemical,is_active_and_toxic,25
CellCLIP,LogP,0.06350021794273308,0.055704086992822546,0.07129634889264362,0.001,True,4.970672615047611,False,0.6038833654971516,86.95920463158983,chemical,is_active_and_toxic,25
